,Revenue,Cost of Goods Sold,SG&A,EBIT,Net Income,Cash and Cash Equivalents,Recievables,Inventories,Other Current Assets,PP&E,Other Assets,Debt in Current Liabilities,Accounts Payable,Taxes Payable,Other Current Liabilities,Total Liabilities,timestemp,EBIT/EV,gvkey
876,0.8651170134544373,0.9031779766082764,0.8464481830596924,0.6946578025817871,0.5224126577377319,0.18028013408184052,0.8101785182952881,0.02928324230015278,0.4970892667770386,0.0016080827917903662,0.9568698406219482,0.02271411567926407,0.8299862742424011,0.1104191243648529,0.8076377511024475,0.7915318012237549,2009-09-30,0.03142305540680554,2960
877,0.8368150591850281,0.8640722632408142,0.8546658158302307,0.6435825228691101,0.49791648983955383,0.18965058028697968,0.8221521377563477,0.09258323162794113,0.3946629464626312,0.0035236545372754335,0.9049270749092102,0.05087260156869888,0.7871919870376587,0.1457638442516327,0.762532114982605,0.7220290899276733,2009-12-31,0.028188676277688368,2960
878,0.8657592535018921,0.9004793167114258,0.8550290465354919,0.6868047714233398,0.5216484665870667,0.1855325549840927,0.8154109120368958,0.03762742877006531,0.4594985246658325,0.0021836513187736273,0.9485898613929749,0.026736324653029442,0.824351966381073,0.12147506326436996,0.7945553064346313,0.77532958984375,2010-03-31,0.02709992617889648,2960
879,0.8661048412322998,0.9014586210250854,0.8544557094573975,0.6883770227432251,0.5223599076271057,0.1844826638698578,0.8150203227996826,0.036087118089199066,0.46367859840393066,0.0021028146147727966,0.949908971786499,0.026065768674016,0.8250505924224854,0.11992331594228745,0.7963175177574158,0.7774161696434021,2010-06-30,0.026333624771429486,2960
880,0.8623479604721069,0.8957123756408691,0.8593225479125977,0.6776564717292786,0.5185551047325134,0.18684861063957214,0.8193473815917969,0.046850163489580154,0.4332295358181,0.0026230569928884506,0.9395831823348999,0.0314624086022377,0.8153865337371826,0.12887795269489288,0.7852853536605835,0.7598314881324768,2010-09-30,0.028168697780839563,2960
881,0.8659536242485046,0.9039154052734375,0.8473844528198242,0.695294976234436,0.5228418707847595,0.1799711436033249,0.8103212714195251,0.029109099879860878,0.4958387017250061,0.001628965139389038,0.9570168852806091,0.022527022287249565,0.8303995132446289,0.11067362129688263,0.8074043989181519,0.791608452796936,2010-12-31,0.027600082148513172,2960
882,0.8663689494132996,0.9038668870925903,0.8485031723976135,0.6947949528694153,0.5230447053909302,0.18090839684009552,0.8109017014503479,0.029824620112776756,0.4915458858013153,0.0016907983226701617,0.956313967704773,0.02284395694732666,0.830245852470398,0.11199647933244705,0.8059349656105042,0.7901158928871155,2011-03-31,0.021600925501411558,2960
883,0.8610010743141174,0.9003866314888,0.8399724960327148,0.693381130695343,0.5200902819633484,0.17947138845920563,0.8080406785011292,0.028284236788749695,0.5124960541725159,0.0014015596825629473,0.9580449461936951,0.022616660222411156,0.8291477560997009,0.10639791190624237,0.8120598196983337,0.7950941920280457,2011-06-30,0.02424202040568553,2960
884,0.8647093772888184,0.9032559990882874,0.8450204730033875,0.6953767538070679,0.5221477746963501,0.17936338484287262,0.8093657493591309,0.028405215591192245,0.5025621056556702,0.0015368039021268487,0.957793116569519,0.022278834134340286,0.8304641246795654,0.10886871814727783,0.8094601035118103,0.7935628294944763,2011-09-30,0.03199148176425417,2960
885,0.8597392439842224,0.8990577459335327,0.8389583826065063,0.6919093728065491,0.5193868279457092,0.18022316694259644,0.8081080913543701,0.02893928252160549,0.5123799443244934,0.001398032414726913,0.9574173092842102,0.0231170691549778,0.8282055258750916,0.10655681043863297,0.8117125630378723,0.7941580414772034,2011-12-31,0.041518652020401316,2960
886,0.8670352697372437,0.9047591090202332,0.8486489653587341,0.6959701180458069,0.523356020450592,0.1798495501279831,0.810546875,0.029028916731476784,0.4937105178833008,0.0016649812459945679,0.9570903778076172,0.022348448634147644,0.830958366394043,0.11121900379657745,0.8068827390670776,0.7915192246437073,2012-03-31,0.0277968545405718,2960
887,0.8631818294525146,0.9011139869689941,0.8451825976371765,0.6922454237937927,0.521367073059082,0.18157094717025757,0.8104650974273682,0.0305298063904047,0.49584099650382996,0.001613608212210238,0.9556525349617004,0.02360338158905506,0.82832270860672,0.11096851527690887,0.8067516684532166,0.789567232131958,2012-06-30,0.0306195464765086,2960
888,0.8621054887771606,0.9009407758712769,0.8421897292137146,0.6932627558708191,0.5207670331001282,0.18017517030239105,0.808975100517273,0.02898867428302765,0.5060950517654419,0.0014806553954258561,0.9572719931602478,0.022891296073794365,0.8290404081344604,0.10811711847782135,0.8100859522819519,0.7931753396987915,2012-09-30,0.02637786184540094,2960
889,0.8632723093032837,0.9017274379730225,0.8440490961074829,0.6936066746711731,0.5214236974716187,0.18041633069515228,0.8095956444740295,0.029294250532984734,0.5016301274299622,0.0015405811136588454,0.9569157958030701,0.022929344326257706,0.8292598128318787,0.10928667336702347,0.8087989687919617,0.7921181917190552,2012-12-31,0.03422162366649365,2960
890,0.8659281730651855,0.9039835929870605,0.8470685482025146,0.6955503225326538,0.5228188633918762,0.1798136979341507,0.8101083636283875,0.028871623799204826,0.4971792995929718,0.001611990388482809,0.9572774767875671,0.022396236658096313,0.8306256532669067,0.11031889170408249,0.8078504800796509,0.7921761274337769,2013-03-31,0.024973331797880062,2960
891,0.857047975063324,0.8963453769683838,0.8396142721176147,0.6872064471244812,0.5173922777175903,0.17870919406414032,0.8095070719718933,0.031473953276872635,0.5047433376312256,0.001464048633351922,0.9545008540153503,0.024854373186826706,0.8231313228607178,0.10786915570497513,0.808881402015686,0.7885315418243408,2013-06-30,0.019561304769659144,2960
892,0.8548809885978699,0.895816445350647,0.8323192000389099,0.689577043056488,0.516284704208374,0.17751991748809814,0.8060429096221924,0.028122832998633385,0.5276378393173218,0.0012142794439569116,0.9582335948944092,0.023214412853121758,0.8258524537086487,0.10214243829250336,0.8161200284957886,0.796976625919342,2013-09-30,0.021537959729488552,2960
893,0.8589242100715637,0.8989599347114563,0.8378662467002869,0.6919059157371521,0.5187563896179199,0.17803891003131866,0.8075854182243347,0.028306446969509125,0.5166597962379456,0.0013418326852843165,0.9579195976257324,0.02289056032896042,0.8274235725402832,0.1049472987651825,0.8132322430610657,0.7951882481575012,2013-12-31,0.02875751801561925,2960
894,0.8624318242073059,0.9015619158744812,0.8429690003395081,0.693512499332428,0.5207571387290955,0.17831741273403168,0.809091329574585,0.028711816295981407,0.5057758092880249,0.0014803734375163913,0.9573717713356018,0.022738244384527206,0.8284476399421692,0.10769564658403397,0.8102738261222839,0.7930718660354614,2014-03-31,0.021956777999294384,2960
895,0.8544777631759644,0.8957566618919373,0.8294169902801514,0.690924882888794,0.515930712223053,0.17801368236541748,0.8044576048851013,0.026878366246819496,0.5367270112037659,0.0011328888358548284,0.9598027467727661,0.022459864616394043,0.8278903961181641,0.10025838762521744,0.8189253211021423,0.800726592540741,2014-06-30,0.024253601787515986,2960
896,0.8584724068641663,0.8990288376808167,0.8350158929824829,0.6934128999710083,0.518417239189148,0.17793108522891998,0.8059669733047485,0.02689734287559986,0.5263486504554749,0.0012444278690963984,0.9596058130264282,0.022074859589338303,0.8292762637138367,0.10274972021579742,0.8162834048271179,0.799120306968689,2014-09-30,0.02158890453985389,2960
897,0.8575223684310913,0.8983006477355957,0.8336217999458313,0.6929174065589905,0.5178279876708984,0.1778511255979538,0.8055543303489685,0.026818327605724335,0.5292001962661743,0.0012129124952480197,0.9597272276878357,0.022124087437987328,0.8289883136749268,0.10204409062862396,0.8170495629310608,0.799652099609375,2014-12-31,0.026228611833905482,2960
898,0.8605823516845703,0.9005265235900879,0.8383277058601379,0.6942382454872131,0.5197250247001648,0.1783357709646225,0.8070562481880188,0.027290578931570053,0.5188477039337158,0.0013301672879606485,0.9591078162193298,0.022088756784796715,0.8297500610351562,0.1046469584107399,0.814172625541687,0.7974624633789062,2015-03-31,0.019042740939930136,2960
899,0.8560531735420227,0.8971346020698547,0.8315025568008423,0.6920763254165649,0.5169108510017395,0.1778026670217514,0.8049522042274475,0.026750771328806877,0.5333326458930969,0.0011685993522405624,0.9598612785339355,0.022230494767427444,0.828516960144043,0.10103796422481537,0.8181338906288147,0.800369143486023,2015-06-30,0.0193517655870763,2960
900,0.8575029373168945,0.8982552289962769,0.8336638808250427,0.6928368210792542,0.5178272724151611,0.17792336642742157,0.8056017160415649,0.026877768337726593,0.528918445110321,0.0012155940057709813,0.9596641659736633,0.0221618190407753,0.8289324045181274,0.10212243348360062,0.8169476389884949,0.7995219230651855,2015-09-30,0.0204230723680388,2960
901,0.8614134788513184,0.9011282324790955,0.8396821618080139,0.694524884223938,0.5202165842056274,0.17836838960647583,0.807505190372467,0.027454841881990433,0.5157780051231384,0.0013664847938343883,0.958888828754425,0.02210068702697754,0.8298566937446594,0.1053914725780487,0.813317596912384,0.7967474460601807,2015-12-31,0.019179904791643783,2960
902,0.8647527098655701,0.9034822583198547,0.844690203666687,0.6958250403404236,0.5221335887908936,0.17884929478168488,0.8090701699256897,0.028008487075567245,0.5044782757759094,0.0015133519191294909,0.958199143409729,0.022055592387914658,0.8307338953018188,0.10828828066587448,0.8101511597633362,0.7943975925445557,2016-03-31,0.017579982263587313,2960
903,0.859051525592804,0.899402916431427,0.8360065221786499,0.6935601830482483,0.5187893509864807,0.178140327334404,0.8063289523124695,0.027077635750174522,0.52390056848526,0.0012714051408693194,0.9593932032585144,0.022121338173747063,0.8293548226356506,0.10338030755519867,0.815567135810852,0.7985036373138428,2016-06-30,0.017896262031679988,2960
904,0.8620074987411499,0.9014643430709839,0.8406980037689209,0.6946138143539429,0.5205886960029602,0.17872509360313416,0.8078940510749817,0.027698880061507225,0.5130470991134644,0.001399886910803616,0.9586232304573059,0.02217412367463112,0.8299592137336731,0.10613960772752762,0.8124895095825195,0.796037495136261,2016-09-30,0.01882905710278431,2960
905,0.8585357069969177,0.8990644812583923,0.8352903723716736,0.6933202743530273,0.5184609293937683,0.1778629571199417,0.8061059713363647,0.026990503072738647,0.5255497694015503,0.0012520707678049803,0.9594820737838745,0.022129395976662636,0.8291125297546387,0.10290917009115219,0.8160461187362671,0.7988083958625793,2016-12-31,0.01978032188419029,2960
906,0.8654435276985168,0.9037981629371643,0.8461200594902039,0.6956598162651062,0.5225253701210022,0.17929568886756897,0.8096874356269836,0.02849995158612728,0.5001910328865051,0.001570116262882948,0.9576604962348938,0.022251425310969353,0.8306146264076233,0.10944274812936783,0.8088169097900391,0.7930803298950195,2017-03-31,0.014530900129358659,2960
907,0.8565910458564758,0.8976778984069824,0.831961989402771,0.6926817893981934,0.5171988606452942,0.17757053673267365,0.8049310445785522,0.02652662619948387,0.5332587957382202,0.00117115571629256,0.9600865244865417,0.022038599476218224,0.8289297819137573,0.10103289037942886,0.8182270526885986,0.8007079362869263,2017-06-30,-0.01108417888945182,2960
908,0.8536602854728699,0.8955066204071045,0.8275870680809021,0.6911873817443848,0.5152896642684937,0.17687618732452393,0.8035771250724792,0.026179123669862747,0.5424716472625732,0.0010780683951452374,0.9605463743209839,0.02212636172771454,0.8279740810394287,0.09868304431438446,0.8207665681838989,0.8025110363960266,2017-09-30,0.016905101066880864,2960
909,0.8551133275032043,0.8965376019477844,0.8298084735870361,0.6918644905090332,0.5162618160247803,0.17739050090312958,0.8043022751808167,0.026419011875987053,0.537572979927063,0.0011264289496466517,0.9602540135383606,0.022123385220766068,0.8284385204315186,0.09995711594820023,0.8193840980529785,0.8014872074127197,2017-12-31,0.014857683419753171,2960
910,0.8565112948417664,0.897592306137085,0.8319681286811829,0.6925435662269592,0.5171679258346558,0.17759068310260773,0.8049846291542053,0.026595816016197205,0.5330091714859009,0.0011729610851034522,0.9600054025650024,0.022092202678322792,0.828795850276947,0.10108381509780884,0.8181332349777222,0.8005414605140686,2018-03-31,0.012887739650734285,2960
911,0.8566193580627441,0.897659182548523,0.8321548700332642,0.6925699710845947,0.5172414183616638,0.17764690518379211,0.8050552606582642,0.02663269080221653,0.5325379371643066,0.0011778202606365085,0.9599631428718567,0.022103140130639076,0.8288134932518005,0.10120747238397598,0.8179934620857239,0.8004215359687805,2018-06-30,0.011290205644440431,2960
912,0.05055646225810051,0.04828428849577904,0.06979461759328842,0.2742794454097748,0.3521522581577301,0.03257375210523605,0.04884038493037224,0.127175971865654,0.09818242490291595,0.04526856914162636,0.09548293054103851,0.4097974896430969,0.03483344241976738,0.1035589724779129,0.11639457195997238,0.04270745441317558,1990-03-31,0.038043804963209533,2991
913,0.05061079561710358,0.04833093658089638,0.06982968002557755,0.27449601888656616,0.35239148139953613,0.03260818123817444,0.04886925593018532,0.12704770267009735,0.09828586131334305,0.04529965668916702,0.09566306322813034,0.41045811772346497,0.03484861180186272,0.10347852110862732,0.11636818200349808,0.0428055040538311,1990-06-30,0.04324121298044335,2991
914,0.05209511145949364,0.04956280067563057,0.0715554729104042,0.27368390560150146,0.3489716053009033,0.0333457849919796,0.04873770847916603,0.1268921047449112,0.09672904014587402,0.04469558596611023,0.09632010012865067,0.4026719927787781,0.03472441807389259,0.10641273856163025,0.11457377672195435,0.04209878668189049,1990-09-30,0.034225283306634005,2991
915,0.053383857011795044,0.05063094571232796,0.07329253107309341,0.2712843418121338,0.3436267077922821,0.03393544629216194,0.0484364777803421,0.12781038880348206,0.09445198625326157,0.04389018937945366,0.09577568620443344,0.38938018679618835,0.03453458845615387,0.11028485000133514,0.11302421241998672,0.04071781039237976,1990-12-31,0.042798456245286186,2991
916,0.05206518620252609,0.04954298585653305,0.07140220701694489,0.2746962904930115,0.35051172971725464,0.03335994482040405,0.04887193813920021,0.12638266384601593,0.0973975658416748,0.04491691291332245,0.09694494307041168,0.40668514370918274,0.03480229154229164,0.10557970404624939,0.11475279182195663,0.04260800778865814,1991-03-31,0.038149856348618776,2991
917,0.050412263721227646,0.04817085340619087,0.0695466622710228,0.27509805560112,0.35359516739845276,0.032524578273296356,0.04895896464586258,0.1268414855003357,0.0988350659608841,0.04549665376543999,0.09588650614023209,0.41340672969818115,0.034910403192043304,0.10271181911230087,0.11671562492847443,0.04315732419490814,1991-06-30,0.026702078944055945,2991
918,0.05067749693989754,0.04839145392179489,0.06981228291988373,0.275310218334198,0.3535061478614807,0.03266645967960358,0.04898335039615631,0.12663109600543976,0.09878861159086227,0.045463595539331436,0.09623464196920395,0.4134048521518707,0.034914836287498474,0.10295258462429047,0.11644481122493744,0.04321075603365898,1991-09-30,0.018550867730384682,2991
919,0.050143763422966,0.04795186594128609,0.06921570748090744,0.275461882352829,0.3545568585395813,0.03239811584353447,0.04901937022805214,0.12678834795951843,0.09928670525550842,0.045666880905628204,0.09590344876050949,0.4156656265258789,0.03495851159095764,0.10201963037252426,0.11711541563272476,0.043407637625932693,1991-12-31,0.004745183953526664,2991
920,0.049358170479536057,0.047309380024671555,0.06833656132221222,0.2757489085197449,0.3562253415584564,0.03200594708323479,0.04908714443445206,0.12701182067394257,0.10008719563484192,0.045994218438863754,0.09545382112264633,0.41925305128097534,0.03503669798374176,0.10060828924179077,0.11815366894006729,0.043740756809711456,1992-03-31,0.0036316336457783397,2991
921,0.04934738576412201,0.047302138060331345,0.06830298155546188,0.27596279978752136,0.35656610131263733,0.032006822526454926,0.04912025108933449,0.1269233077764511,0.10025028139352798,0.046050384640693665,0.09558115899562836,0.42012113332748413,0.03505807742476463,0.10042643547058105,0.11821955442428589,0.04385846108198166,1992-06-30,0.021598408529832944,2991
922,0.04965673387050629,0.047555506229400635,0.06862933188676834,0.27602842450141907,0.35617420077323914,0.032166238874197006,0.04911927133798599,0.12675176560878754,0.10005833208560944,0.04596211016178131,0.09587236493825912,0.4194035232067108,0.03504250943660736,0.10084052383899689,0.11784586310386658,0.043820686638355255,1992-09-30,0.030894740442444318,2991
923,0.04967593029141426,0.04757140576839447,0.06864507496356964,0.27607449889183044,0.3562130331993103,0.03217731788754463,0.049125175923109055,0.126722052693367,0.1000753790140152,0.04596627131104469,0.09591659903526306,0.4195197522640228,0.035045281052589417,0.10083382576704025,0.11783190816640854,0.04384027048945427,1992-12-31,0.05284288273336369,2991
924,0.04920729622244835,0.04718821868300438,0.06814578175544739,0.2760266065597534,0.3568862974643707,0.03193739801645279,0.04913504049181938,0.1269609034061432,0.10040552914142609,0.0461137518286705,0.09550834447145462,0.4208102822303772,0.03507443517446518,0.1001669317483902,0.1184132918715477,0.043926138430833817,1993-03-31,0.029032899286879407,2991
925,0.04929417371749878,0.04725908115506172,0.06823991984128952,0.27601954340934753,0.3567367494106293,0.03198140487074852,0.04913083463907242,0.1269233673810959,0.10033269226551056,0.046082381159067154,0.09557411074638367,0.4205094277858734,0.035067394375801086,0.10030252486467361,0.11830099672079086,0.04390163719654083,1993-06-30,0.008170132353329326,2991
926,0.04938969388604164,0.047337550669908524,0.06833512336015701,0.2760927677154541,0.3566952049732208,0.03203216567635536,0.049138519912958145,0.12684698402881622,0.10031145811080933,0.04606785997748375,0.0956977978348732,0.4204942584037781,0.03506752848625183,0.10038896650075912,0.1181979551911354,0.04391840845346451,1993-09-30,0.02630688010253884,2991
927,0.04934034124016762,0.04729706048965454,0.06828562170267105,0.27605825662612915,0.35672175884246826,0.03200603649020195,0.049135152250528336,0.12688514590263367,0.10032518953084946,0.046076346188783646,0.09563615918159485,0.42051592469215393,0.0350678414106369,0.10034164041280746,0.118252232670784,0.04391170293092728,1993-12-31,0.014482916929376937,2991
928,0.04912091791629791,0.047117915004491806,0.06805204600095749,0.2760366201400757,0.35704007744789124,0.0318937748670578,0.04914001002907753,0.12699760496616364,0.10048115998506546,0.04614619165658951,0.09544513374567032,0.4211231470108032,0.03508198633790016,0.10002966225147247,0.11852675676345825,0.04395262151956558,1994-03-31,0.02193042293583559,2991
929,0.04921935871243477,0.04719867184758186,0.06815178692340851,0.2760966420173645,0.3569736182689667,0.031945642083883286,0.04914586991071701,0.12692582607269287,0.10044896602630615,0.046127740293741226,0.09556331485509872,0.4210498034954071,0.03508072718977928,0.1001301035284996,0.11841687560081482,0.0439620167016983,1994-06-30,0.017853862117758357,2991
930,0.04902629554271698,0.04704105108976364,0.06794773042201996,0.2760641872882843,0.3572342097759247,0.03184644505381584,0.049147989600896835,0.12703080475330353,0.100576251745224,0.04618595540523529,0.0953863263130188,0.4215303361415863,0.035091958940029144,0.0998666062951088,0.11865567415952682,0.04399062693119049,1994-09-30,0.023009945519986752,2991
931,0.0497894287109375,0.04766511917114258,0.06875273585319519,0.2762160003185272,0.35624784231185913,0.0322391614317894,0.04914279654622078,0.1266084611415863,0.1000908613204956,0.04596307501196861,0.09609837085008621,0.41971760988235474,0.03505101427435875,0.10089350491762161,0.11772498488426208,0.043890006840229034,1994-12-31,0.028618844241546988,2991
932,0.04892228916287422,0.046956080943346024,0.06784049421548843,0.27602145075798035,0.357337087392807,0.031792283058166504,0.0491454042494297,0.12709873914718628,0.10062721371650696,0.04621146246790886,0.09527508914470673,0.421692430973053,0.035095781087875366,0.09974421560764313,0.11877891421318054,0.04399273172020912,1995-03-31,0.021914981143724085,2991
933,0.0491408109664917,0.0471344031393528,0.06806865334510803,0.2760823667049408,0.35707736015319824,0.03190520033240318,0.04914611577987671,0.1269681304693222,0.10049817711114883,0.046150363981723785,0.09548989683389664,0.42123696208000183,0.035084810107946396,0.10002420097589493,0.11851226538419724,0.04397224262356758,1995-06-30,0.0325832468014896,2991
934,0.04911241680383682,0.0471111536026001,0.06803983449935913,0.27606645226478577,0.35709890723228455,0.031890302896499634,0.04914477840065956,0.12698853015899658,0.10050912946462631,0.04615628719329834,0.09545699506998062,0.421265184879303,0.03508544713258743,0.09999390691518784,0.1185447946190834,0.04397059977054596,1995-09-30,0.01942680212813901,2991
935,0.049034155905246735,0.04704711213707924,0.06796026229858398,0.27602314949035645,0.357159286737442,0.031849224120378494,0.049141258001327515,0.12704452872276306,0.10053976625204086,0.04617287591099739,0.09536650031805038,0.4213449954986572,0.03508727252483368,0.09991016983985901,0.11863485723733902,0.04396630451083183,1995-12-31,-0.014866676825359734,2991
936,0.049284499138593674,0.04725181683897972,0.06821904331445694,0.2761209011077881,0.3569054901599884,0.03197942674160004,0.04914652183651924,0.1268836408853531,0.1004132553935051,0.046110354363918304,0.09563035517930984,0.42093345522880554,0.0350777730345726,0.10020948946475983,0.11833805590867996,0.04395835101604462,1996-03-31,0.027431309360951967,2991
937,0.049543701112270355,0.047463878989219666,0.06849125027656555,0.2761845290660858,0.35658887028694153,0.03211316838860512,0.04914664849638939,0.12673503160476685,0.10025732964277267,0.046037714928388596,0.09588000923395157,0.42036542296409607,0.03506508842110634,0.10054871439933777,0.11802517622709274,0.04393080621957779,1996-06-30,0.03386426195754965,2991
938,0.04961181804537773,0.04751977697014809,0.0685606449842453,0.2762225568294525,0.35653844475746155,0.03214890509843826,0.04914999380707741,0.12668706476688385,0.1002323180437088,0.046024102717638016,0.09595915675163269,0.4203002452850342,0.03506392613053322,0.10062118619680405,0.1179489716887474,0.04393525421619415,1996-09-30,0.028714311725185283,2991
939,0.0497184582054615,0.047606755048036575,0.06868001818656921,0.2761785387992859,0.35630306601524353,0.03220193088054657,0.04913940653204918,0.1266569048166275,0.10011756420135498,0.045977313071489334,0.09601696580648422,0.41979217529296875,0.03505217656493187,0.10081622749567032,0.11780393123626709,0.04388616606593132,1996-12-31,0.02252271689639487,2991
940,0.04955920949578285,0.04747646674513817,0.06850893050432205,0.2761746346950531,0.3565491735935211,0.03212077170610428,0.049144446849823,0.12673194706439972,0.10023769736289978,0.04602988064289093,0.09588605165481567,0.4202769100666046,0.035062942653894424,0.1005798950791359,0.11800281703472137,0.04392159357666969,1997-03-31,0.03053026738092666,2991
941,0.04953382536768913,0.047455672174692154,0.06848232448101044,0.276167631149292,0.35657891631126404,0.0321076400578022,0.04914431273937225,0.1267467737197876,0.10025236755609512,0.04603675380349159,0.09586112946271896,0.4203294813632965,0.035064082592725754,0.10054733604192734,0.11803314089775085,0.04392383620142937,1997-06-30,0.02771094012703436,2991
942,0.04970550909638405,0.047595977783203125,0.06866888701915741,0.27615082263946533,0.35628142952919006,0.032194532454013824,0.049135513603687286,0.12667469680309296,0.10010694712400436,0.04597463831305504,0.09598866105079651,0.41972312331199646,0.03505032882094383,0.10081873834133148,0.11781294643878937,0.04387400299310684,1997-09-30,0.0222619274692598,2991
943,0.050089068710803986,0.04791097715497017,0.06907178461551666,0.2762562930583954,0.35583844780921936,0.03239290043711662,0.049138542264699936,0.12645472586154938,0.09989046305418015,0.045873455703258514,0.09636527299880981,0.4189354181289673,0.03503470495343208,0.1013135090470314,0.11736295372247696,0.04384174942970276,1997-12-31,0.02701044448172521,2991
944,0.049076441675424576,0.047081660479307175,0.06800335645675659,0.2760447561740875,0.3571237325668335,0.03187134489417076,0.0491427518427372,0.12701478600502014,0.10052133351564407,0.04616323485970497,0.09541402012109756,0.42129355669021606,0.03508599475026131,0.09995695948600769,0.11858531087636948,0.043967388570308685,1998-03-31,0.015441656876289619,2991
945,0.04913392663002014,0.04712872952222824,0.06806213408708572,0.2760736644268036,0.35707518458366394,0.03190144523978233,0.04914498329162598,0.12697498500347137,0.1004970595240593,0.04615047201514244,0.09547881782054901,0.42122453451156616,0.03508443385362625,0.1000206395983696,0.11851870268583298,0.04396911710500717,1998-06-30,0.01587119448817272,2991
946,0.04922577366232872,0.04720373451709747,0.06815851479768753,0.27609559893608093,0.35696107149124146,0.03194879740476608,0.04914477840065956,0.12692204117774963,0.10044063627719879,0.04612415283918381,0.09556681662797928,0.4210194945335388,0.03507963567972183,0.10014127939939499,0.11840644478797913,0.043958693742752075,1998-09-30,0.014439603126055819,2991
947,0.04991653561592102,0.047770142555236816,0.06887749582529068,0.2763383984565735,0.35623401403427124,0.03230749070644379,0.049158040434122086,0.1264990121126175,0.10008633136749268,0.04595251381397247,0.09628068655729294,0.41980865597724915,0.03505486249923706,0.10098688304424286,0.11760014295578003,0.043928321450948715,1998-12-31,-0.007992658179664514,2991
948,0.04900273308157921,0.04702185094356537,0.06792234629392624,0.27606454491615295,0.35727253556251526,0.03183446452021599,0.04914883151650429,0.12704162299633026,0.10059469938278198,0.04619400575757027,0.09536727517843246,0.42160511016845703,0.03509371355175972,0.09983125329017639,0.11868572235107422,0.043996360152959824,1999-03-31,0.00955157699197926,2991
949,0.04942405968904495,0.04736621305346489,0.06836184114217758,0.27619197964668274,0.35679054260253906,0.03205251693725586,0.04915235936641693,0.12678784132003784,0.10035651922225952,0.04608049616217613,0.09578841179609299,0.4207724928855896,0.03507455438375473,0.10036318004131317,0.11817888915538788,0.04396364465355873,1999-06-30,0.01003379048903598,2991
950,0.0505119264125824,0.048259906470775604,0.06949863582849503,0.27654778957366943,0.3556225895881653,0.03261648491024971,0.04916985332965851,0.12614065408706665,0.09978710114955902,0.04580877721309662,0.09689448028802872,0.4187737703323364,0.03503620624542236,0.10171756148338318,0.11692087352275848,0.04390409588813782,1999-09-30,0.01878775000294759,2991
951,0.049814388155937195,0.04768620803952217,0.06876606494188309,0.2763461470603943,0.3564053773880005,0.03225556015968323,0.049161672592163086,0.12654028832912445,0.1001662090420723,0.04598658159375191,0.09620147198438644,0.420149028301239,0.035061709582805634,0.10082820057868958,0.11772612482309341,0.043954405933618546,1999-12-31,0.02491255026157021,2991
952,0.051128704100847244,0.048769108951091766,0.07013696432113647,0.27683115005493164,0.35510531067848206,0.03293828293681145,0.049193911254405975,0.12574899196624756,0.09953705221414566,0.0456823892891407,0.09757419675588608,0.4179871678352356,0.03502662107348442,0.10241985321044922,0.11625289171934128,0.043919552117586136,2000-03-31,0.02936774883598049,2991
953,0.0538732148706913,0.05105546861886978,0.07305166125297546,0.27761486172676086,0.3522617220878601,0.03435793146491051,0.04924829676747322,0.12431607395410538,0.09818854928016663,0.04507138207554817,0.10028811544179916,0.41277578473091125,0.03497878462076187,0.10594657063484192,0.11337605118751526,0.04377304017543793,2000-06-30,0.03694415913640968,2991
954,0.05714484304189682,0.05381770431995392,0.0765473023056984,0.27871137857437134,0.3494534194469452,0.036051202565431595,0.049362849444150925,0.1227189227938652,0.09687041491270065,0.0444912351667881,0.10360417515039444,0.40746185183525085,0.03500057011842728,0.1100301519036293,0.1103697270154953,0.043746720999479294,2000-09-30,0.046864509565676817,2991
955,0.06167777627706528,0.05770925432443619,0.08148951828479767,0.2799224257469177,0.3456073999404907,0.038388386368751526,0.0495060533285141,0.12093943357467651,0.09498171508312225,0.043751150369644165,0.10788026452064514,0.3988169729709625,0.03509163111448288,0.1160661056637764,0.10668804496526718,0.04358711838722229,2000-12-31,0.04713197861228412,2991
956,0.18363146483898163,0.18353061378002167,0.2193276286125183,0.39180871844291687,0.4255925416946411,0.1090494692325592,0.057850271463394165,0.10601189732551575,0.04738372191786766,0.03754333034157753,0.18855731189250946,0.14006654918193817,0.055491115897893906,0.2805444896221161,0.09411463141441345,0.042140357196331024,2001-03-31,0.07512967569469138,2991
957,0.18644721806049347,0.1876770257949829,0.22160521149635315,0.40150612592697144,0.43769514560699463,0.11341805756092072,0.05853288993239403,0.11097997426986694,0.04238295182585716,0.036631450057029724,0.1796945035457611,0.11026617884635925,0.05825141444802284,0.2935667037963867,0.09945477545261383,0.03923958167433739,2001-06-30,0.07009257299526761,2991
958,0.17319610714912415,0.17269781231880188,0.2081109583377838,0.3838002681732178,0.4191282093524933,0.10500036925077438,0.057257335633039474,0.11234082281589508,0.04499562084674835,0.036483973264694214,0.17039908468723297,0.12163732200860977,0.05496673658490181,0.28014853596687317,0.09771882742643356,0.03836425766348839,2001-09-30,0.04779500224666014,2991
959,0.23161029815673828,0.2488228976726532,0.42836248874664307,0.20508579909801483,0.24052409827709198,0.12062114477157593,0.22910459339618683,0.3790316879749298,0.6486710906028748,0.4905785024166107,0.42819979786872864,0.8104628324508667,0.179432675242424,0.19428473711013794,0.4564489722251892,0.4509336054325104,2001-12-31,-0.026177945251077885,2991
